,Unnamed: 0,track_name,song_id,artist_name,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,track_href,analysis_url,duration_ms,time_signature,cluster
4410,8413,Karkumatkalla (feat. Janna),1j4YI8dDRs7z1SVRZ7Hyaw,Juno,5iFuIxdmHNEiGJaR49TLL9,0.637,0.718,1,-5.724,1,0.32,0.356,0.0,0.109,0.405,95.009,spotify:track:1j4YI8dDRs7z1SVRZ7Hyaw,https://api.spotify.com/v1/tracks/1j4YI8dDRs7z1SVRZ7Hyaw,https://api.spotify.com/v1/audio-analysis/1j4YI8dDRs7z1SVRZ7Hyaw,230327,4,2
4411,8415,Karkumatkalla (feat. Janna),1j4YI8dDRs7z1SVRZ7Hyaw,JANNA,4grOKb7qP9dH5FOhUXn3s3,0.637,0.718,1,-5.724,1,0.32,0.356,0.0,0.109,0.405,95.009,spotify:track:1j4YI8dDRs7z1SVRZ7Hyaw,https://api.spotify.com/v1/tracks/1j4YI8dDRs7z1SVRZ7Hyaw,https://api.spotify.com/v1/audio-analysis/1j4YI8dDRs7z1SVRZ7Hyaw,230327,4,2
4412,8417,Everytime,0dRhSF9LV0HR8Jwd3MMMKJ,Britney Spears,26dSoYclwsYLMAKD3tpOr4,0.398,0.284,3,-12.852,1,0.0337,0.966,8.57e-05,0.116,0.114,109.599,spotify:track:0dRhSF9LV0HR8Jwd3MMMKJ,https://api.spotify.com/v1/tracks/0dRhSF9LV0HR8Jwd3MMMKJ,https://api.spotify.com/v1/audio-analysis/0dRhSF9LV0HR8Jwd3MMMKJ,230307,4,2
4413,8418,Beautiful Liar,76Y07hjDi7fjJnZKsQbEaF,Beyoncé,6vWDO969PvNqNYHIOW5v0m,0.765,0.754,8,-3.736,1,0.0764,0.0053,0.000286,0.157,0.404,91.973,spotify:track:76Y07hjDi7fjJnZKsQbEaF,https://api.spotify.com/v1/tracks/76Y07hjDi7fjJnZKsQbEaF,https://api.spotify.com/v1/audio-analysis/76Y07hjDi7fjJnZKsQbEaF,199840,4,1
4414,8420,Beautiful Liar,76Y07hjDi7fjJnZKsQbEaF,Shakira,0EmeFodog0BfCgMzAIvKQp,0.765,0.754,8,-3.736,1,0.0764,0.0053,0.000286,0.157,0.404,91.973,spotify:track:76Y07hjDi7fjJnZKsQbEaF,https://api.spotify.com/v1/tracks/76Y07hjDi7fjJnZKsQbEaF,https://api.spotify.com/v1/audio-analysis/76Y07hjDi7fjJnZKsQbEaF,199840,4,1
4415,8422,Beep,2jFlMILIQzs7lSFudG9lbo,The Pussycat Dolls,6wPhSqRtPu1UhRCDX5yaDJ,0.938,0.735,7,-6.382,1,0.0434,0.00952,0.0,0.0998,0.55,103.7,spotify:track:2jFlMILIQzs7lSFudG9lbo,https://api.spotify.com/v1/tracks/2jFlMILIQzs7lSFudG9lbo,https://api.spotify.com/v1/audio-analysis/2jFlMILIQzs7lSFudG9lbo,229360,4,1
4416,8424,Beep,2jFlMILIQzs7lSFudG9lbo,will.i.am,085pc2PYOi8bGKj0PNjekA,0.938,0.735,7,-6.382,1,0.0434,0.00952,0.0,0.0998,0.55,103.7,spotify:track:2jFlMILIQzs7lSFudG9lbo,https://api.spotify.com/v1/tracks/2jFlMILIQzs7lSFudG9lbo,https://api.spotify.com/v1/audio-analysis/2jFlMILIQzs7lSFudG9lbo,229360,4,1
4417,8426,Grow A Pear,3ikPj9dQoYHRv78XWmcafX,Kesha,6LqNN22kT3074XbTVUrhzX,0.864,0.651,0,-3.907,1,0.0523,0.0137,0.000266,0.125,0.887,120.014,spotify:track:3ikPj9dQoYHRv78XWmcafX,https://api.spotify.com/v1/tracks/3ikPj9dQoYHRv78XWmcafX,https://api.spotify.com/v1/audio-analysis/3ikPj9dQoYHRv78XWmcafX,208867,4,1
4418,8427,Introducing Me,2y8rZoB5iJBt233kASCihn,Nick Jonas,4Rxn7Im3LGfyRkY2FlHhWi,0.509,0.495,11,-6.073,1,0.0515,0.491,0.0,0.0773,0.684,112.893,spotify:track:2y8rZoB5iJBt233kASCihn,https://api.spotify.com/v1/tracks/2y8rZoB5iJBt233kASCihn,https://api.spotify.com/v1/audio-analysis/2y8rZoB5iJBt233kASCihn,187627,4,2
4419,8428,Reflection,02y4CADbBLKy1dpFsSeay5,Fifth Harmony,1l8Fu6IkuTP0U5QetQJ5Xt,0.722,0.614,1,-4.519,1,0.191,0.5,0.0,0.0422,0.753,150.288,spotify:track:02y4CADbBLKy1dpFsSeay5,https://api.spotify.com/v1/tracks/02y4CADbBLKy1dpFsSeay5,https://api.spotify.com/v1/audio-analysis/02y4CADbBLKy1dpFsSeay5,188560,4,2
4420,8429,Haluun sun palaavan,0yjurXcoMwLknB4mDYTgH4,Robin Packalen,4Q4b4S784htx6DtxcMUfMO,0.654,0.431,9,-9.832,1,0.0234,0.635,0.0,0.117,0.457,95.052,spotify:track:0yjurXcoMwLknB4mDYTgH4,https://api.spotify.com/v1/tracks/0yjurXcoMwLknB4mDYTgH4,https://api.spotify.com/v1/audio-analysis/0yjurXcoMwLknB4mDYTgH4,234253,4,2
4421,8430,Undercover,7H2KQR2KQFVu0vifP0Mp9T,Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,0.632,0.692,6,-6.574,0,0.109,0.0147,0.000281,0.129,0.718,127.978,spotify:track:7H2KQR2KQFVu0vifP0Mp9T,https://api.spotify.com/v1/tracks/7H2KQR2KQFVu0vifP0Mp9T,https://api.spotify.com/v1/audio-analysis/7H2KQR2KQFVu0vifP0Mp9T,233360,4,1
4422,8431,Kauniita yhdessä,1lp36pXHDKWdsANztdBNV5,Lucas,4bIs19bufrqoWWjNJyatyF,0.641,0.77,1,-4.725,0,0.0525,0.0282,0.0,0.285,0.528,91.974,spotify:track:1lp36pXHDKWdsANztdBNV5,https://api.spotify.com/v1/tracks/1lp36pXHDKWdsANztdBNV5,https://api.spotify.com/v1/audio-analysis/1lp36pXHDKWdsANztdBNV5,194560,4,1
4423,8432,Kun sä lähdet,6O6S8IxdIERSkwRCjxwMCb,Mikael Gabriel,79Pc4RR5E625J7dK543jDw,0.629,0.578,1,-9.079,1,0.106,0.0361,0.0,0.367,0.212,139.88,spotify:track:6O6S8IxdIERSkwRCjxwMCb,https://api.spotify.com/v1/tracks/6O6S8IxdIERSkwRCjxwMCb,https://api.spotify.com/v1/audio-analysis/6O6S8IxdIERSkwRCjxwMCb,206227,4,2
4424,8433,Lips Are Movin,6gj08XDlv9Duc2fPOxUmVD,Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,0.775,0.825,7,-5.402,1,0.0464,0.0506,1.03e-06,0.111,0.95,139.091,spotify:track:6gj08XDlv9Duc2fPOxUmVD,https://api.spotify.com/v1/tracks/6gj08XDlv9Duc2fPOxUmVD,https://api.spotify.com/v1/audio-analysis/6gj08XDlv9Duc2fPOxUmVD,182667,4,1
4425,8434,Oo se kun oot (feat. Paperi T),6pNhhv4VcoQj9uA6oH3YZa,SANNI,7meg3neLTT2WR1LDjL8jze,0.458,0.591,6,-5.151,0,0.061,0.0344,0.00198,0.304,0.352,84.9,spotify:track:6pNhhv4VcoQj9uA6oH3YZa,https://api.spotify.com/v1/tracks/6pNhhv4VcoQj9uA6oH3YZa,https://api.spotify.com/v1/audio-analysis/6pNhhv4VcoQj9uA6oH3YZa,241864,4,1
4426,8436,Oo se kun oot (feat. Paperi T),6pNhhv4VcoQj9uA6oH3YZa,Paperi T,3rOOythoKLiiyXJYh3XIMu,0.458,0.591,6,-5.151,0,0.061,0.0344,0.00198,0.304,0.352,84.9,spotify:track:6pNhhv4VcoQj9uA6oH3YZa,https://api.spotify.com/v1/tracks/6pNhhv4VcoQj9uA6oH3YZa,https://api.spotify.com/v1/audio-analysis/6pNhhv4VcoQj9uA6oH3YZa,241864,4,1
4427,8438,Me Against the Music (feat. Madonna) - LP Version / Video Mix,7mS8RbJji2UZAaguRGsOCH,Britney Spears,26dSoYclwsYLMAKD3tpOr4,0.804,0.836,6,-6.635,0,0.089,0.32,0.0,0.213,0.85,120.046,spotify:track:7mS8RbJji2UZAaguRGsOCH,https://api.spotify.com/v1/tracks/7mS8RbJji2UZAaguRGsOCH,https://api.spotify.com/v1/audio-analysis/7mS8RbJji2UZAaguRGsOCH,223773,4,1
4428,8440,Me Against the Music (feat. Madonna) - LP Version / Video Mix,7mS8RbJji2UZAaguRGsOCH,Madonna,6tbjWDEIzxoDsBA1FuhfPW,0.804,0.836,6,-6.635,0,0.089,0.32,0.0,0.213,0.85,120.046,spotify:track:7mS8RbJji2UZAaguRGsOCH,https://api.spotify.com/v1/tracks/7mS8RbJji2UZAaguRGsOCH,https://api.spotify.com/v1/audio-analysis/7mS8RbJji2UZAaguRGsOCH,223773,4,1
4429,8442,Lähellä loppua,60BLLWnPwhvPp9t6GKDiqG,Kim Herold,7pUYsPRh6JXTTNI05hvIun,0.404,0.231,2,-12.547,1,0.0327,0.842,0.00163,0.139,0.296,178.166,spotify:track:60BLLWnPwhvPp9t6GKDiqG,https://api.spotify.com/v1/tracks/60BLLWnPwhvPp9t6GKDiqG,https://api.spotify.com/v1/audio-analysis/60BLLWnPwhvPp9t6GKDiqG,238680,4,2
4430,8443,Ain't Your Mama,2hgzdQdnfWwtdpZbhZlV72,Jennifer Lopez,2DlGxzQSjYe5N6G9nkYghR,0.757,0.678,8,-5.529,0,0.233,0.0472,9.14e-06,0.0654,0.82,120.075,spotify:track:2hgzdQdnfWwtdpZbhZlV72,https://api.spotify.com/v1/tracks/2hgzdQdnfWwtdpZbhZlV72,https://api.spotify.com/v1/audio-analysis/2hgzdQdnfWwtdpZbhZlV72,218235,4,1
4431,8444,Vastatuuleen,0NEsHEHiHObAsTIaKLhkd9,Mikael Gabriel,79Pc4RR5E625J7dK543jDw,0.69,0.354,4,-11.191,1,0.176,0.275,0.0,0.0466,0.405,169.869,spotify:track:0NEsHEHiHObAsTIaKLhkd9,https://api.spotify.com/v1/tracks/0NEsHEHiHObAsTIaKLhkd9,https://api.spotify.com/v1/audio-analysis/0NEsHEHiHObAsTIaKLhkd9,191440,4,2
4432,8445,One Thing,5G2c6FsfTzgYUzageCmfXY,One Direction,4AK6F7OLvEQ5QYCBNiQWHq,0.713,0.718,2,-3.806,1,0.0278,0.00233,0.0,0.0838,0.656,126.999,spotify:track:5G2c6FsfTzgYUzageCmfXY,https://api.spotify.com/v1/tracks/5G2c6FsfTzgYUzageCmfXY,https://api.spotify.com/v1/audio-analysis/5G2c6FsfTzgYUzageCmfXY,197600,4,1
4433,8446,Kuule mua f. Kristiina Wheeler,5fEI1BTxirQMduso1FdE7S,Mikael Gabriel,79Pc4RR5E625J7dK543jDw,0.669,0.785,8,-6.754,0,0.128,0.0735,0.0,0.0877,0.463,126.005,spotify:track:5fEI1BTxirQMduso1FdE7S,https://api.spotify.com/v1/tracks/5fEI1BTxirQMduso1FdE7S,https://api.spotify.com/v1/audio-analysis/5fEI1BTxirQMduso1FdE7S,260507,4,1
4434,8447,It Girl,4fINc8dnfcz7AdhFYVA4i7,Jason Derulo,07YZf4WDAMNwqr4jfgOZ8y,0.668,0.718,1,-4.736,0,0.0605,0.0165,0.0,0.104,0.345,91.993,spotify:track:4fINc8dnfcz7AdhFYVA4i7,https://api.spotify.com/v1/tracks/4fINc8dnfcz7AdhFYVA4i7,https://api.spotify.com/v1/audio-analysis/4fINc8dnfcz7AdhFYVA4i7,192200,4,1
4435,8448,Good Girls Go Bad (feat. Leighton Meester),7kMfu3KUydmrFVGEAhjtyl,Cobra Starship,2aYJ5LAta2ScCdfLhKgZOY,0.594,0.874,0,-3.716,1,0.0815,0.0116,0.0,0.549,0.628,119.964,spotify:track:7kMfu3KUydmrFVGEAhjtyl,https://api.spotify.com/v1/tracks/7kMfu3KUydmrFVGEAhjtyl,https://api.spotify.com/v1/audio-analysis/7kMfu3KUydmrFVGEAhjtyl,196413,4,1
4436,8450,Good Girls Go Bad (feat. Leighton Meester),7kMfu3KUydmrFVGEAhjtyl,Leighton Meester,481VlDdXZAIRxnHyywNbXn,0.594,0.874,0,-3.716,1,0.0815,0.0116,0.0,0.549,0.628,119.964,spotify:track:7kMfu3KUydmrFVGEAhjtyl,https://api.spotify.com/v1/tracks/7kMfu3KUydmrFVGEAhjtyl,https://api.spotify.com/v1/audio-analysis/7kMfu3KUydmrFVGEAhjtyl,196413,4,1
4437,8452,Sorry,69bp2EbF7Q2rqc5N3ylezZ,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,0.654,0.76,0,-3.669,0,0.045,0.0797,0.0,0.299,0.41,99.945,spotify:track:69bp2EbF7Q2rqc5N3ylezZ,https://api.spotify.com/v1/tracks/69bp2EbF7Q2rqc5N3ylezZ,https://api.spotify.com/v1/audio-analysis/69bp2EbF7Q2rqc5N3ylezZ,200787,4,1
4438,8453,Sparks,2ipJSuGf1GtxSIt2KvOGxl,Hilary Duff,2S9W9aSAd7e5mp8WqWxN2h,0.847,0.882,11,-4.536,0,0.0551,0.0416,0.000201,0.103,0.793,122.013,spotify:track:2ipJSuGf1GtxSIt2KvOGxl,https://api.spotify.com/v1/tracks/2ipJSuGf1GtxSIt2KvOGxl,https://api.spotify.com/v1/audio-analysis/2ipJSuGf1GtxSIt2KvOGxl,185920,4,1
4439,8454,Älä jätä mua,7C6MlEwb7dpyXiMgXqRPVd,Mikael Gabriel,79Pc4RR5E625J7dK543jDw,0.682,0.752,7,-7.029,1,0.0919,0.0919,0.0,0.0822,0.363,89.982,spotify:track:7C6MlEwb7dpyXiMgXqRPVd,https://api.spotify.com/v1/tracks/7C6MlEwb7dpyXiMgXqRPVd,https://api.spotify.com/v1/audio-analysis/7C6MlEwb7dpyXiMgXqRPVd,295187,4,1
4440,8456,Älä jätä mua,7C6MlEwb7dpyXiMgXqRPVd,Chase,4nIJHYp7KTVCfJEWgGKjTj,0.682,0.752,7,-7.029,1,0.0919,0.0919,0.0,0.0822,0.363,89.982,spotify:track:7C6MlEwb7dpyXiMgXqRPVd,https://api.spotify.com/v1/tracks/7C6MlEwb7dpyXiMgXqRPVd,https://api.spotify.com/v1/audio-analysis/7C6MlEwb7dpyXiMgXqRPVd,295187,4,1
4441,8458,Kevyempi kantaa,2VeL5ezgFikYKtKkclSxVQ,Haloo Helsinki!,0JTMRuiDzOCjWuYtWMgv2s,0.597,0.796,9,-6.128,0,0.0328,0.1,0.000125,0.125,0.37,102.045,spotify:track:2VeL5ezgFikYKtKkclSxVQ,https://api.spotify.com/v1/tracks/2VeL5ezgFikYKtKkclSxVQ,https://api.spotify.com/v1/audio-analysis/2VeL5ezgFikYKtKkclSxVQ,276480,4,1
4442,8459,Paljon Onnee,4zsIsgBXMwMzK0PQDrHzqQ,JANNA,4grOKb7qP9dH5FOhUXn3s3,0.67,0.73,0,-5.408,0,0.0643,0.0643,1.78e-06,0.118,0.539,119.981,spotify:track:4zsIsgBXMwMzK0PQDrHzqQ,https://api.spotify.com/v1/tracks/4zsIsgBXMwMzK0PQDrHzqQ,https://api.spotify.com/v1/audio-analysis/4zsIsgBXMwMzK0PQDrHzqQ,239639,4,1
4443,8460,Evacuate The Dancefloor,0jDWRUbxSn8zQlwFbeLHwo,Cascada,0N0d3kjwdY2h7UVuTdJGfp,0.762,0.702,0,-5.87,1,0.0432,0.0167,0.0,0.314,0.898,127.029,spotify:track:0jDWRUbxSn8zQlwFbeLHwo,https://api.spotify.com/v1/tracks/0jDWRUbxSn8zQlwFbeLHwo,https://api.spotify.com/v1/audio-analysis/0jDWRUbxSn8zQlwFbeLHwo,207200,4,1
4444,8461,2 Phones,0wdKiSBUT7aZkXUIdJWcwC,Kevin Gates,1gPhS1zisyXr5dHTYZyiMe,0.895,0.681,7,-5.267,0,0.358,0.157,0.0,0.189,0.554,121.918,spotify:track:0wdKiSBUT7aZkXUIdJWcwC,https://api.spotify.com/v1/tracks/0wdKiSBUT7aZkXUIdJWcwC,https://api.spotify.com/v1/audio-analysis/0wdKiSBUT7aZkXUIdJWcwC,240000,4,1
4445,8462,Vitun huora (feat. Asteriks & Vastis),4vykYrybGK8L1Iil8iDnJb,Pyhimys,3MaQwUQBigrjcMYHk8bDKm,0.77,0.831,3,-8.071,1,0.159,0.599,0.0,0.099,0.572,87.974,spotify:track:4vykYrybGK8L1Iil8iDnJb,https://api.spotify.com/v1/tracks/4vykYrybGK8L1Iil8iDnJb,https://api.spotify.com/v1/audio-analysis/4vykYrybGK8L1Iil8iDnJb,186013,4,2
4446,8465,Vitun huora (feat. Asteriks & Vastis),4vykYrybGK8L1Iil8iDnJb,Asteriks,5MZlwcYq9Ll5IiCPH2CG8I,0.77,0.831,3,-8.071,1,0.159,0.599,0.0,0.099,0.572,87.974,spotify:track:4vykYrybGK8L1Iil8iDnJb,https://api.spotify.com/v1/tracks/4vykYrybGK8L1Iil8iDnJb,https://api.spotify.com/v1/audio-analysis/4vykYrybGK8L1Iil8iDnJb,186013,4,2
4447,8468,Vitun huora (feat. Asteriks & Vastis),4vykYrybGK8L1Iil8iDnJb,Vastis,7q95g3LJl8PiejUbVBYsuA,0.77,0.831,3,-8.071,1,0.159,0.599,0.0,0.099,0.572,87.974,spotify:track:4vykYrybGK8L1Iil8iDnJb,https://api.spotify.com/v1/tracks/4vykYrybGK8L1Iil8iDnJb,https://api.spotify.com/v1/audio-analysis/4vykYrybGK8L1Iil8iDnJb,186013,4,2
4448,8471,Aina ku Aira,4Q3SMydT4wLutUFpNCc2tI,Pyhimys,3MaQwUQBigrjcMYHk8bDKm,0.702,0.696,0,-6.577,1,0.0798,0.431,3.5e-06,0.158,0.426,89.997,spotify:track:4Q3SMydT4wLutUFpNCc2tI,https://api.spotify.com/v1/tracks/4Q3SMydT4wLutUFpNCc2tI,https://api.spotify.com/v1/audio-analysis/4Q3SMydT4wLutUFpNCc2tI,187987,4,2
4449,8473,Aina ku Aira,4Q3SMydT4wLutUFpNCc2tI,Yona,5BkXsfNLBm4G7L82WEBCfv,0.702,0.696,0,-6.577,1,0.0798,0.431,3.5e-06,0.158,0.426,89.997,spotify:track:4Q3SMydT4wLutUFpNCc2tI,https://api.spotify.com/v1/tracks/4Q3SMydT4wLutUFpNCc2tI,https://api.spotify.com/v1/audio-analysis/4Q3SMydT4wLutUFpNCc2tI,187987,4,2
4450,8475,100 Grandkids,4z0PnuB07fxtVZZRWsCfxb,Mac Miller,4LLpKhyESsyAXpc4laK94U,0.735,0.749,10,-3.766,0,0.0874,0.371,0.0,0.47,0.373,93.718,spotify:track:4z0PnuB07fxtVZZRWsCfxb,https://api.spotify.com/v1/tracks/4z0PnuB07fxtVZZRWsCfxb,https://api.spotify.com/v1/audio-analysis/4z0PnuB07fxtVZZRWsCfxb,278507,4,1
4451,8476,Do It Again,44eQkbofZeY7rEPnPdobwa,Röyksopp,5nPOO9iTcrs9k6yFffPxjH,0.616,0.671,5,-5.37,0,0.054,0.00193,0.00402,0.0771,0.783,123.939,spotify:track:44eQkbofZeY7rEPnPdobwa,https://api.spotify.com/v1/tracks/44eQkbofZeY7rEPnPdobwa,https://api.spotify.com/v1/audio-analysis/44eQkbofZeY7rEPnPdobwa,306324,4,1
4452,8478,Do It Again,44eQkbofZeY7rEPnPdobwa,Robyn,6UE7nl9mha6s8z0wFQFIZ2,0.616,0.671,5,-5.37,0,0.054,0.00193,0.00402,0.0771,0.783,123.939,spotify:track:44eQkbofZeY7rEPnPdobwa,https://api.spotify.com/v1/tracks/44eQkbofZeY7rEPnPdobwa,https://api.spotify.com/v1/audio-analysis/44eQkbofZeY7rEPnPdobwa,306324,4,1
4453,8480,Reminding Me,0suEx37vLwtDsY7SS4gu82,Shawn Hook,7blkMNJv8n9ceP9zlA4W2U,0.603,0.583,9,-4.808,0,0.0432,0.0892,0.0,0.0845,0.274,133.027,spotify:track:0suEx37vLwtDsY7SS4gu82,https://api.spotify.com/v1/tracks/0suEx37vLwtDsY7SS4gu82,https://api.spotify.com/v1/audio-analysis/0suEx37vLwtDsY7SS4gu82,209924,4,1
4454,8482,Reminding Me,0suEx37vLwtDsY7SS4gu82,Vanessa Hudgens,6G9bygHlCyPgNGxK2l3YdE,0.603,0.583,9,-4.808,0,0.0432,0.0892,0.0,0.0845,0.274,133.027,spotify:track:0suEx37vLwtDsY7SS4gu82,https://api.spotify.com/v1/tracks/0suEx37vLwtDsY7SS4gu82,https://api.spotify.com/v1/audio-analysis/0suEx37vLwtDsY7SS4gu82,209924,4,1
4455,8484,Give the Love Around,0SrrslErFxqDBR30B7LVSb,The Script,3AQRLZ9PuTAozP28Skbq8V,0.606,0.838,9,-5.5,1,0.0529,0.221,0.0,0.0922,0.659,91.02,spotify:track:0SrrslErFxqDBR30B7LVSb,https://api.spotify.com/v1/tracks/0SrrslErFxqDBR30B7LVSb,https://api.spotify.com/v1/audio-analysis/0SrrslErFxqDBR30B7LVSb,264747,4,1
4456,8485,Me ollaan nuoriso,5S5RweUSo6AbetkBIKJ128,Pikku G,52k2KcEXIZTnYD2EpOoJiZ,0.858,0.62,9,-7.005,0,0.0624,0.203,0.0,0.116,0.895,102.028,spotify:track:5S5RweUSo6AbetkBIKJ128,https://api.spotify.com/v1/tracks/5S5RweUSo6AbetkBIKJ128,https://api.spotify.com/v1/audio-analysis/5S5RweUSo6AbetkBIKJ128,197600,4,1
4457,8486,Miks Ei,0yYEYyxPDbotB8JOeXpVyh,Laura Voutilainen,1vDg9KYrfgHzDJQGP2VQfe,0.851,0.78,3,-5.694,0,0.0909,0.0876,0.0,0.0453,0.915,124.95,spotify:track:0yYEYyxPDbotB8JOeXpVyh,https://api.spotify.com/v1/tracks/0yYEYyxPDbotB8JOeXpVyh,https://api.spotify.com/v1/audio-analysis/0yYEYyxPDbotB8JOeXpVyh,172391,4,1
4458,8487,FRIENDS,08bNPGLD8AhKpnnERrAc6G,Marshmello,64KEffDW9EtZ1y2vBYgq8T,0.626,0.88,9,-2.384,0,0.0504,0.205,0.0,0.128,0.534,95.079,spotify:track:08bNPGLD8AhKpnnERrAc6G,https://api.spotify.com/v1/tracks/08bNPGLD8AhKpnnERrAc6G,https://api.spotify.com/v1/audio-analysis/08bNPGLD8AhKpnnERrAc6G,202621,4,1
4459,8489,FRIENDS,08bNPGLD8AhKpnnERrAc6G,Anne-Marie,1zNqDE7qDGCsyzJwohVaoX,0.626,0.88,9,-2.384,0,0.0504,0.205,0.0,0.128,0.534,95.079,spotify:track:08bNPGLD8AhKpnnERrAc6G,https://api.spotify.com/v1/tracks/08bNPGLD8AhKpnnERrAc6G,https://api.spotify.com/v1/audio-analysis/08bNPGLD8AhKpnnERrAc6G,202621,4,1
4460,8491,GUMMO,0lcJ1p6R8PWT5u7GW4J9YH,6ix9ine,7gZfnEnfiaHzxARJ2LeXrf,0.69,0.771,1,-4.939,1,0.157,0.0555,0.0,0.138,0.629,78.518,spotify:track:0lcJ1p6R8PWT5u7GW4J9YH,https://api.spotify.com/v1/tracks/0lcJ1p6R8PWT5u7GW4J9YH,https://api.spotify.com/v1/audio-analysis/0lcJ1p6R8PWT5u7GW4J9YH,157643,4,1
4461,8492,Audi.,4ILPeQqo6Xx4ZOFlreeQNU,Smokepurpp,21dooacK2WGBB5amYvKyfM,0.794,0.366,7,-10.051,1,0.135,0.0214,0.0,0.0964,0.278,122.993,spotify:track:4ILPeQqo6Xx4ZOFlreeQNU,https://api.spotify.com/v1/tracks/4ILPeQqo6Xx4ZOFlreeQNU,https://api.spotify.com/v1/audio-analysis/4ILPeQqo6Xx4ZOFlreeQNU,159522,4,2
4462,8493,Paramedic!,2tPcTFiQF9MbVUyjZ3zDhA,SOB X RBE,2TImI3DW7o5MdRXJs4D37h,0.856,0.652,1,-5.324,1,0.143,0.177,0.0,0.193,0.471,97.017,spotify:track:2tPcTFiQF9MbVUyjZ3zDhA,https://api.spotify.com/v1/tracks/2tPcTFiQF9MbVUyjZ3zDhA,https://api.spotify.com/v1/audio-analysis/2tPcTFiQF9MbVUyjZ3zDhA,219307,4,2
4463,8494,Big Shot (with Travis Scott),5cXg9IQS34FzLVdHhp7hu7,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,0.855,0.478,1,-9.116,1,0.193,0.00759,0.0,0.101,0.284,130.018,spotify:track:5cXg9IQS34FzLVdHhp7hu7,https://api.spotify.com/v1/tracks/5cXg9IQS34FzLVdHhp7hu7,https://api.spotify.com/v1/audio-analysis/5cXg9IQS34FzLVdHhp7hu7,221827,4,2
4464,8496,Big Shot (with Travis Scott),5cXg9IQS34FzLVdHhp7hu7,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,0.855,0.478,1,-9.116,1,0.193,0.00759,0.0,0.101,0.284,130.018,spotify:track:5cXg9IQS34FzLVdHhp7hu7,https://api.spotify.com/v1/tracks/5cXg9IQS34FzLVdHhp7hu7,https://api.spotify.com/v1/audio-analysis/5cXg9IQS34FzLVdHhp7hu7,221827,4,2
4465,8498,X (with 2 Chainz & Saudi),4LmAnpjlhWTahvRkYR8xJa,ScHoolboy Q,5IcR3N7QB1j6KBL8eImZ8m,0.768,0.471,2,-8.406,1,0.259,0.0201,0.0,0.268,0.405,131.023,spotify:track:4LmAnpjlhWTahvRkYR8xJa,https://api.spotify.com/v1/tracks/4LmAnpjlhWTahvRkYR8xJa,https://api.spotify.com/v1/audio-analysis/4LmAnpjlhWTahvRkYR8xJa,267427,4,2
4466,8501,X (with 2 Chainz & Saudi),4LmAnpjlhWTahvRkYR8xJa,2 Chainz,17lzZA2AlOHwCwFALHttmp,0.768,0.471,2,-8.406,1,0.259,0.0201,0.0,0.268,0.405,131.023,spotify:track:4LmAnpjlhWTahvRkYR8xJa,https://api.spotify.com/v1/tracks/4LmAnpjlhWTahvRkYR8xJa,https://api.spotify.com/v1/audio-analysis/4LmAnpjlhWTahvRkYR8xJa,267427,4,2
4467,8504,X (with 2 Chainz & Saudi),4LmAnpjlhWTahvRkYR8xJa,Saudi,37Qsf5KCKljH7mL134xp4k,0.768,0.471,2,-8.406,1,0.259,0.0201,0.0,0.268,0.405,131.023,spotify:track:4LmAnpjlhWTahvRkYR8xJa,https://api.spotify.com/v1/tracks/4LmAnpjlhWTahvRkYR8xJa,https://api.spotify.com/v1/audio-analysis/4LmAnpjlhWTahvRkYR8xJa,267427,4,2
4468,8507,"King's Dead (with Kendrick Lamar, Future & James Blake)",51rXHuKN8Loc4sUlKPODgH,Jay Rock,28ExwzUQsvgJooOI0X1mr3,0.645,0.705,1,-5.008,1,0.299,0.000813,0.0,0.128,0.376,137.133,spotify:track:51rXHuKN8Loc4sUlKPODgH,https://api.spotify.com/v1/tracks/51rXHuKN8Loc4sUlKPODgH,https://api.spotify.com/v1/audio-analysis/51rXHuKN8Loc4sUlKPODgH,229670,4,1
4469,8511,"King's Dead (with Kendrick Lamar, Future & James Blake)",51rXHuKN8Loc4sUlKPODgH,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,0.645,0.705,1,-5.008,1,0.299,0.000813,0.0,0.128,0.376,137.133,spotify:track:51rXHuKN8Loc4sUlKPODgH,https://api.spotify.com/v1/tracks/51rXHuKN8Loc4sUlKPODgH,https://api.spotify.com/v1/audio-analysis/51rXHuKN8Loc4sUlKPODgH,229670,4,1
4470,8515,"King's Dead (with Kendrick Lamar, Future & James Blake)",51rXHuKN8Loc4sUlKPODgH,Future,1RyvyyTE3xzB2ZywiAwp0i,0.645,0.705,1,-5.008,1,0.299,0.000813,0.0,0.128,0.376,137.133,spotify:track:51rXHuKN8Loc4sUlKPODgH,https://api.spotify.com/v1/tracks/51rXHuKN8Loc4sUlKPODgH,https://api.spotify.com/v1/audio-analysis/51rXHuKN8Loc4sUlKPODgH,229670,4,1
